user_id,timestamp,appliance_name,room,device_status,device_power_rating,duration_hours,energy_consumed_kwh,tariff_rate,bill_amount_estimate,recommended_action,actual_action_taken,temperature,user_feedback
User1,2025-06-02 07:00:00,Refrigerator,Living Room,ON,1.01,0.2781975799046956,0.28,5.0,1.4,No action,Ignored,24.1,Useful
User1,2025-06-02 07:00:00,Washing Machine,Living Room,ON,1.09,0.5022778478713166,0.55,5.0,2.75,Reduce AC usage,Ignored,20.1,Useful
User1,2025-06-02 07:00:00,Heater,Living Room,ON,1.46,0.889616366268926,1.3,5.0,6.5,Reduce AC usage,Followed,24.2,Useful
User1,2025-06-02 08:00:00,AC,Living Room,ON,0.84,0.33210069900933636,0.28,7.5,2.1,No action,Ignored,34.3,Useful
User1,2025-06-02 08:00:00,Fan,Bedroom,ON,1.97,0.691415671729934,1.36,7.5,10.2,Use during off-peak,Ignored,29.0,Not useful
User1,2025-06-02 08:00:00,Light,Bedroom,OFF,1.51,0.0,0.0,7.5,0.0,No action,Followed,26.0,Useful
User1,2025-06-02 08:00:00,Refrigerator,Kitchen,ON,0.33,0.8729818883129684,0.29,7.5,2.17,Use during off-peak,Ignored,25.8,Useful
User1,2025-06-02 08:00:00,Washing Machine,Bedroom,OFF,1.67,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,29.4,Useful
User1,2025-06-02 08:00:00,Heater,Bedroom,ON,1.1,0.6979555543227558,0.77,7.5,5.78,Use during off-peak,Ignored,27.7,Not useful
User1,2025-06-02 09:00:00,AC,Living Room,OFF,1.81,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,29.3,Useful
User1,2025-06-02 09:00:00,Fan,Kitchen,ON,1.73,0.9211910809208799,1.59,7.5,11.93,Use during off-peak,Followed,25.9,Useful
User1,2025-06-02 09:00:00,Light,Laundry,ON,1.72,0.2832824976499276,0.49,7.5,3.67,Turn off unused appliances,Followed,24.9,Useful
User1,2025-06-02 09:00:00,Refrigerator,Bedroom,OFF,0.63,0.0,0.0,7.5,0.0,No action,Followed,20.1,Useful
User1,2025-06-02 09:00:00,Washing Machine,Bedroom,ON,1.93,0.6494518895505715,1.25,7.5,9.38,No action,Followed,33.4,Useful
User1,2025-06-02 09:00:00,Heater,Bedroom,ON,1.08,0.9121797018530959,0.99,7.5,7.42,Use during off-peak,Ignored,28.6,Not useful
User1,2025-06-02 10:00:00,AC,Living Room,ON,1.49,0.8983696602305113,1.34,7.5,10.05,No action,Followed,33.0,Not useful
User1,2025-06-02 10:00:00,Fan,Bedroom,ON,0.73,0.37030007899755407,0.27,7.5,2.03,Reduce AC usage,Followed,34.0,Not useful
User1,2025-06-02 10:00:00,Light,Kitchen,OFF,0.46,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,34.4,Useful
User1,2025-06-02 10:00:00,Refrigerator,Kitchen,OFF,0.11,0.0,0.0,7.5,0.0,No action,Followed,23.4,Useful
User1,2025-06-02 10:00:00,Washing Machine,Kitchen,ON,1.54,0.6671363012798177,1.03,7.5,7.73,No action,Followed,22.9,Useful
User1,2025-06-02 10:00:00,Heater,Living Room,ON,0.32,0.6698832342316221,0.21,7.5,1.57,Turn off unused appliances,Ignored,20.1,Useful
User1,2025-06-02 11:00:00,AC,Kitchen,ON,0.14,0.4625072111991862,0.06,7.5,0.45,Reduce AC usage,Ignored,32.6,Not useful
User1,2025-06-02 11:00:00,Fan,Laundry,ON,1.6,0.8152741255378894,1.3,7.5,9.75,No action,Ignored,31.6,Not useful
User1,2025-06-02 11:00:00,Light,Kitchen,ON,1.45,0.8282382193991016,1.2,7.5,9.0,Turn off unused appliances,Followed,20.9,Not useful
User1,2025-06-02 11:00:00,Refrigerator,Kitchen,OFF,1.98,0.0,0.0,7.5,0.0,Use during off-peak,Followed,26.7,Useful
User1,2025-06-02 11:00:00,Washing Machine,Kitchen,ON,0.22,0.5377091953042163,0.12,7.5,0.9,Reduce AC usage,Ignored,25.6,Not useful
User1,2025-06-02 11:00:00,Heater,Kitchen,ON,0.4,0.25077210988422505,0.1,7.5,0.75,Turn off unused appliances,Followed,34.2,Useful
User1,2025-06-02 12:00:00,AC,Bedroom,OFF,1.1,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,24.5,Not useful
User1,2025-06-02 12:00:00,Fan,Living Room,OFF,0.54,0.0,0.0,7.5,0.0,Use during off-peak,Followed,33.0,Not useful
User1,2025-06-02 12:00:00,Light,Laundry,ON,1.83,0.7984525502302642,1.46,7.5,10.95,Reduce AC usage,Followed,34.5,Useful
User1,2025-06-02 12:00:00,Refrigerator,Bedroom,ON,0.71,0.48396399287134784,0.34,7.5,2.55,Turn off unused appliances,Followed,31.2,Useful
User1,2025-06-02 12:00:00,Washing Machine,Laundry,OFF,1.46,0.0,0.0,7.5,0.0,Turn off unused appliances,Followed,27.1,Useful
User1,2025-06-02 12:00:00,Heater,Laundry,ON,0.27,0.40277593695720565,0.11,7.5,0.82,No action,Followed,26.8,Not useful
User1,2025-06-02 13:00:00,AC,Laundry,ON,0.66,0.8475983708980206,0.56,7.5,4.2,No action,Ignored,34.5,Not useful
User1,2025-06-02 13:00:00,Fan,Living Room,ON,1.24,0.2509238763748194,0.31,7.5,2.33,Turn off unused appliances,Ignored,23.7,Useful
User1,2025-06-02 13:00:00,Light,Living Room,ON,1.34,0.37061910180864255,0.5,7.5,3.75,Reduce AC usage,Followed,28.9,Not useful
User1,2025-06-02 13:00:00,Refrigerator,Kitchen,OFF,0.38,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,30.2,Not useful
User1,2025-06-02 13:00:00,Washing Machine,Living Room,OFF,1.47,0.0,0.0,7.5,0.0,Use during off-peak,Followed,31.4,Not useful
User1,2025-06-02 13:00:00,Heater,Living Room,OFF,1.48,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,22.2,Not useful
User1,2025-06-02 14:00:00,AC,Bedroom,ON,1.02,0.263775727705405,0.27,7.5,2.03,No action,Ignored,25.2,Not useful
User1,2025-06-02 14:00:00,Fan,Laundry,OFF,0.24,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,33.2,Not useful
User1,2025-06-02 14:00:00,Light,Bedroom,OFF,0.78,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,34.7,Not useful
User1,2025-06-02 14:00:00,Refrigerator,Living Room,OFF,1.66,0.0,0.0,7.5,0.0,Turn off unused appliances,Followed,30.1,Not useful
User1,2025-06-02 14:00:00,Washing Machine,Kitchen,ON,1.23,0.9221659770137787,1.13,7.5,8.47,Reduce AC usage,Followed,29.2,Useful
User1,2025-06-02 14:00:00,Heater,Living Room,OFF,1.9,0.0,0.0,7.5,0.0,No action,Ignored,31.8,Useful
User1,2025-06-02 15:00:00,AC,Kitchen,ON,1.15,0.745615088724438,0.86,7.5,6.45,Turn off unused appliances,Ignored,31.8,Useful
User1,2025-06-02 15:00:00,Fan,Kitchen,ON,0.93,0.37299961074212296,0.35,7.5,2.62,Turn off unused appliances,Ignored,28.9,Not useful
User1,2025-06-02 15:00:00,Light,Bedroom,ON,0.73,0.7118065164566821,0.52,7.5,3.9,Turn off unused appliances,Ignored,31.2,Useful
User1,2025-06-02 15:00:00,Refrigerator,Kitchen,ON,0.41,0.2827462432805209,0.12,7.5,0.9,Turn off unused appliances,Ignored,29.8,Useful
User1,2025-06-02 15:00:00,Washing Machine,Laundry,ON,0.25,0.6199576350878497,0.15,7.5,1.12,Use during off-peak,Followed,23.3,Not useful
User1,2025-06-02 15:00:00,Heater,Kitchen,ON,0.43,0.8803393047077002,0.38,7.5,2.85,Reduce AC usage,Followed,26.2,Not useful
User1,2025-06-02 16:00:00,AC,Laundry,OFF,1.5,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,27.6,Not useful
User1,2025-06-02 16:00:00,Fan,Bedroom,ON,0.16,0.6910437835675594,0.11,7.5,0.82,Turn off unused appliances,Ignored,29.1,Useful
User1,2025-06-02 16:00:00,Light,Living Room,OFF,1.34,0.0,0.0,7.5,0.0,Use during off-peak,Followed,24.3,Useful
User1,2025-06-02 16:00:00,Refrigerator,Laundry,ON,1.69,0.5993596052651864,1.01,7.5,7.58,Reduce AC usage,Followed,31.6,Not useful
User1,2025-06-02 16:00:00,Washing Machine,Laundry,OFF,1.3,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,27.7,Useful
User1,2025-06-02 16:00:00,Heater,Bedroom,ON,0.29,0.5778740416126199,0.17,7.5,1.28,Reduce AC usage,Followed,28.9,Useful
User1,2025-06-02 17:00:00,AC,Bedroom,OFF,0.28,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,24.7,Not useful
User1,2025-06-02 17:00:00,Fan,Living Room,OFF,0.12,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,29.0,Not useful
User1,2025-06-02 17:00:00,Light,Bedroom,ON,1.78,0.4260055286961633,0.76,7.5,5.7,Turn off unused appliances,Ignored,25.0,Useful
User1,2025-06-02 17:00:00,Refrigerator,Living Room,OFF,0.38,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,28.8,Not useful
User1,2025-06-02 17:00:00,Washing Machine,Bedroom,ON,0.82,0.5194380609371841,0.43,7.5,3.23,Use during off-peak,Followed,25.4,Not useful
User1,2025-06-02 17:00:00,Heater,Bedroom,OFF,1.44,0.0,0.0,7.5,0.0,No action,Ignored,33.0,Not useful
User1,2025-06-02 18:00:00,AC,Laundry,ON,1.97,0.27564082445436866,0.54,7.5,4.05,Reduce AC usage,Followed,23.5,Not useful
User1,2025-06-02 18:00:00,Fan,Bedroom,OFF,0.53,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,21.3,Useful
User1,2025-06-02 18:00:00,Light,Bedroom,ON,0.86,0.7661558993999465,0.66,7.5,4.95,Turn off unused appliances,Ignored,30.3,Not useful
User1,2025-06-02 18:00:00,Refrigerator,Living Room,ON,1.2,0.9798233110527599,1.18,7.5,8.85,No action,Followed,27.8,Useful
User1,2025-06-02 18:00:00,Washing Machine,Laundry,ON,0.35,0.34430613385498665,0.12,7.5,0.9,No action,Ignored,34.1,Not useful
User1,2025-06-02 18:00:00,Heater,Kitchen,ON,1.49,0.3912618128242011,0.58,7.5,4.35,Reduce AC usage,Ignored,23.5,Useful
User1,2025-06-02 19:00:00,AC,Living Room,ON,1.96,0.7462242627783601,1.46,7.5,10.95,Use during off-peak,Ignored,20.3,Not useful
User1,2025-06-02 19:00:00,Fan,Bedroom,OFF,1.74,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,21.7,Useful
User1,2025-06-02 19:00:00,Light,Living Room,OFF,1.24,0.0,0.0,7.5,0.0,Use during off-peak,Ignored,32.4,Not useful
User1,2025-06-02 19:00:00,Refrigerator,Bedroom,ON,0.4,0.5114302504314778,0.2,7.5,1.5,No action,Ignored,24.8,Useful
User1,2025-06-02 19:00:00,Washing Machine,Bedroom,OFF,1.53,0.0,0.0,7.5,0.0,Reduce AC usage,Followed,24.3,Useful
User1,2025-06-02 19:00:00,Heater,Laundry,OFF,1.55,0.0,0.0,7.5,0.0,No action,Ignored,26.6,Not useful
User1,2025-06-02 20:00:00,AC,Living Room,OFF,0.7,0.0,0.0,5.0,0.0,Reduce AC usage,Followed,25.6,Not useful
User1,2025-06-02 20:00:00,Fan,Living Room,OFF,0.72,0.0,0.0,5.0,0.0,Reduce AC usage,Ignored,29.1,Useful
User1,2025-06-02 20:00:00,Light,Bedroom,ON,1.23,0.6613747912386075,0.81,5.0,4.05,No action,Followed,26.7,Not useful
User1,2025-06-02 20:00:00,Refrigerator,Living Room,ON,1.32,0.37633328885703976,0.5,5.0,2.5,Turn off unused appliances,Ignored,27.5,Useful
User1,2025-06-02 20:00:00,Washing Machine,Living Room,OFF,1.71,0.0,0.0,5.0,0.0,No action,Followed,32.2,Useful
User1,2025-06-02 20:00:00,Heater,Laundry,ON,0.57,0.6449678479517197,0.37,5.0,1.85,No action,Followed,25.9,Useful
User1,2025-06-02 21:00:00,AC,Living Room,OFF,1.46,0.0,0.0,5.0,0.0,Use during off-peak,Followed,32.3,Useful
User1,2025-06-02 21:00:00,Fan,Kitchen,OFF,0.24,0.0,0.0,5.0,0.0,Use during off-peak,Followed,29.8,Useful
User1,2025-06-02 21:00:00,Light,Kitchen,ON,0.47,0.6093874220826999,0.29,5.0,1.45,Turn off unused appliances,Followed,29.3,Useful
User1,2025-06-02 21:00:00,Refrigerator,Laundry,OFF,1.87,0.0,0.0,5.0,0.0,No action,Followed,28.7,Not useful
User1,2025-06-02 21:00:00,Washing Machine,Laundry,OFF,0.86,0.0,0.0,5.0,0.0,Reduce AC usage,Ignored,32.3,Not useful
User1,2025-06-02 21:00:00,Heater,Kitchen,ON,1.62,0.8945618449604419,1.45,5.0,7.25,Use during off-peak,Followed,24.4,Useful
User1,2025-06-02 22:00:00,AC,Living Room,ON,0.91,0.938314366878533,0.85,5.0,4.25,Turn off unused appliances,Followed,32.2,Not useful
User1,2025-06-02 22:00:00,Fan,Laundry,ON,0.1,0.3342282583084144,0.03,5.0,0.15,Turn off unused appliances,Ignored,27.7,Not useful
User1,2025-06-02 22:00:00,Light,Bedroom,OFF,1.33,0.0,0.0,5.0,0.0,No action,Ignored,25.4,Not useful
User1,2025-06-02 22:00:00,Refrigerator,Laundry,OFF,1.16,0.0,0.0,5.0,0.0,Use during off-peak,Followed,24.5,Not useful
User1,2025-06-02 22:00:00,Washing Machine,Kitchen,OFF,1.38,0.0,0.0,5.0,0.0,Reduce AC usage,Ignored,31.5,Not useful
User1,2025-06-02 22:00:00,Heater,Bedroom,ON,0.55,0.364737850621422,0.2,5.0,1.0,No action,Ignored,27.1,Useful
User1,2025-06-02 23:00:00,AC,Bedroom,ON,0.54,0.484203839536597,0.26,5.0,1.3,Use during off-peak,Ignored,29.6,Useful
User1,2025-06-02 23:00:00,Fan,Living Room,OFF,0.21,0.0,0.0,5.0,0.0,Reduce AC usage,Ignored,24.1,Useful
User1,2025-06-02 23:00:00,Light,Bedroom,OFF,0.94,0.0,0.0,5.0,0.0,Reduce AC usage,Followed,30.9,Useful
User1,2025-06-02 23:00:00,Refrigerator,Kitchen,ON,1.25,0.8640302928394246,1.08,5.0,5.4,Turn off unused appliances,Ignored,33.6,Useful
User1,2025-06-02 23:00:00,Washing Machine,Living Room,ON,1.23,0.7339673781442877,0.9,5.0,4.5,Reduce AC usage,Ignored,25.5,Not useful
User1,2025-06-02 23:00:00,Heater,Bedroom,OFF,0.94,0.0,0.0,5.0,0.0,No action,Ignored,30.0,Not useful
User1,2025-06-03 00:00:00,AC,Kitchen,OFF,0.62,0.0,0.0,5.0,0.0,No action,Ignored,30.2,Not useful
User1,2025-06-03 00:00:00,Fan,Bedroom,ON,0.2,0.3927436471143009,0.08,5.0,0.4,No action,Ignored,25.4,Useful
User1,2025-06-03 00:00:00,Light,Living Room,ON,1.2,0.5001771621041503,0.6,5.0,3.0,Turn off unused appliances,Ignored,34.4,Useful
User1,2025-06-03 00:00:00,Refrigerator,Kitchen,OFF,0.42,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,26.3,Useful
User1,2025-06-03 00:00:00,Washing Machine,Laundry,ON,1.96,0.4756398312649413,0.93,5.0,4.65,Use during off-peak,Ignored,25.7,Useful
User1,2025-06-03 00:00:00,Heater,Laundry,OFF,0.14,0.0,0.0,5.0,0.0,No action,Ignored,31.5,Useful
User1,2025-06-03 01:00:00,AC,Bedroom,OFF,0.28,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,31.8,Not useful
User1,2025-06-03 01:00:00,Fan,Bedroom,OFF,1.06,0.0,0.0,5.0,0.0,No action,Ignored,20.9,Not useful
User1,2025-06-03 01:00:00,Light,Bedroom,ON,0.82,0.5062558764226907,0.42,5.0,2.1,Turn off unused appliances,Followed,23.6,Useful
User1,2025-06-03 01:00:00,Refrigerator,Kitchen,OFF,0.63,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,33.1,Not useful
User1,2025-06-03 01:00:00,Washing Machine,Kitchen,OFF,1.19,0.0,0.0,5.0,0.0,No action,Followed,25.9,Not useful
User1,2025-06-03 01:00:00,Heater,Kitchen,ON,1.29,0.6547994640699571,0.84,5.0,4.2,Turn off unused appliances,Ignored,28.0,Not useful
User1,2025-06-03 02:00:00,AC,Living Room,ON,1.66,0.4089868681766789,0.68,5.0,3.4,Use during off-peak,Followed,20.3,Useful
User1,2025-06-03 02:00:00,Fan,Living Room,ON,1.19,0.9679921659209404,1.15,5.0,5.75,Turn off unused appliances,Followed,28.6,Useful
User1,2025-06-03 02:00:00,Light,Living Room,ON,0.36,0.7047782083250317,0.25,5.0,1.25,No action,Ignored,32.4,Not useful
User1,2025-06-03 02:00:00,Refrigerator,Kitchen,OFF,1.67,0.0,0.0,5.0,0.0,Reduce AC usage,Followed,21.8,Useful
User1,2025-06-03 02:00:00,Washing Machine,Living Room,ON,0.25,0.4244135187740351,0.11,5.0,0.55,No action,Ignored,21.8,Not useful
User1,2025-06-03 02:00:00,Heater,Bedroom,OFF,1.76,0.0,0.0,5.0,0.0,Reduce AC usage,Ignored,32.8,Not useful
User1,2025-06-03 03:00:00,AC,Bedroom,ON,0.79,0.7019148728821487,0.55,5.0,2.75,Use during off-peak,Followed,28.5,Not useful
User1,2025-06-03 03:00:00,Fan,Living Room,ON,1.53,0.6134511902641485,0.94,5.0,4.7,Use during off-peak,Ignored,24.5,Useful
User1,2025-06-03 03:00:00,Light,Kitchen,ON,1.59,0.3059723607528113,0.49,5.0,2.45,Turn off unused appliances,Followed,22.7,Not useful
User1,2025-06-03 03:00:00,Refrigerator,Laundry,OFF,1.3,0.0,0.0,5.0,0.0,No action,Followed,23.5,Not useful
User1,2025-06-03 03:00:00,Washing Machine,Laundry,ON,1.71,0.7417927544212423,1.27,5.0,6.35,Turn off unused appliances,Followed,31.9,Useful
User1,2025-06-03 03:00:00,Heater,Living Room,OFF,0.77,0.0,0.0,5.0,0.0,Use during off-peak,Ignored,27.2,Useful
User1,2025-06-03 04:00:00,AC,Bedroom,ON,0.57,0.9728667066117632,0.55,5.0,2.75,Turn off unused appliances,Followed,26.3,Not useful
User1,2025-06-03 04:00:00,Fan,Kitchen,ON,0.46,0.7607311204286834,0.35,5.0,1.75,Reduce AC usage,Followed,24.9,Not useful
User1,2025-06-03 04:00:00,Light,Living Room,OFF,0.48,0.0,0.0,5.0,0.0,Reduce AC usage,Followed,20.6,Useful
User1,2025-06-03 04:00:00,Refrigerator,Kitchen,ON,1.05,0.7345675925968811,0.77,5.0,3.85,No action,Followed,22.2,Not useful
User1,2025-06-03 04:00:00,Washing Machine,Laundry,OFF,0.56,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,32.2,Useful
User1,2025-06-03 04:00:00,Heater,Laundry,OFF,0.85,0.0,0.0,5.0,0.0,Turn off unused appliances,Followed,22.0,Not useful
User1,2025-06-03 05:00:00,AC,Bedroom,OFF,1.89,0.0,0.0,5.0,0.0,Turn off unused appliances,Ignored,21.1,Useful
User1,2025-06-03 05:00:00,Fan,Living Room,OFF,0.58,0.0,0.0,5.0,0.0,No action,Followed,32.4,Useful
User1,2025-06-03 05:00:00,Light,Living Room,ON,0.53,0.5875933243148197,0.31,5.0,1.55,Reduce AC usage,Ignored,26.8,Useful
User1,2025-06-03 05:00:00,Refrigerator,Kitchen,ON,0.94,0.9912064532500985,0.93,5.0,4.65,No action,Followed,20.6,Useful
User1,2025-06-03 05:00:00,Washing Machine,Kitchen,OFF,1.62,0.0,0.0,5.0,0.0,Use during off-peak,Ignored,20.5,Not useful
User1,2025-06-03 05:00:00,Heater,Bedroom,ON,1.98,0.5964602025032169,1.18,5.0,5.9,No action,Followed,34.1,Useful
User1,2025-06-03 06:00:00,AC,Laundry,ON,1.14,0.5590981976970787,0.64,5.0,3.2,Turn off unused appliances,Ignored,21.0,Not useful
User1,2025-06-03 06:00:00,Fan,Living Room,ON,1.81,0.6359931899301337,1.15,5.0,5.75,No action,Ignored,23.4,Useful
User1,2025-06-03 06:00:00,Light,Living Room,OFF,0.12,0.0,0.0,5.0,0.0,No action,Ignored,23.9,Useful
User1,2025-06-03 06:00:00,Refrigerator,Bedroom,OFF,1.01,0.0,0.0,5.0,0.0,Use during off-peak,Ignored,24.8,Not useful
User1,2025-06-03 06:00:00,Washing Machine,Laundry,ON,1.02,0.3354674760357379,0.34,5.0,1.7,No action,Followed,27.8,Not useful
User1,2025-06-03 06:00:00,Heater,Laundry,ON,0.31,0.2828017194099771,0.09,5.0,0.45,Turn off unused appliances,Followed,21.4,Not useful
User1,2025-06-03 07:00:00,AC,Kitchen,ON,0.41,0.5414895989723852,0.22,5.0,1.1,No action,Ignored,33.9,Not useful
User1,2025-06-03 07:00:00,Fan,Laundry,ON,1.99,0.25953616749017017,0.52,5.0,2.6,Turn off unused appliances,Ignored,24.8,Useful
User1,2025-06-03 07:00:00,Light,Bedroom,ON,1.31,0.6580124343870637,0.86,5.0,4.3,Turn off unused appliances,Followed,34.7,Not useful
User1,2025-06-03 07:00:00,Refrigerator,Laundry,ON,0.2,0.38544594863147563,0.08,5.0,0.4,No action,Ignored,31.3,Useful
User1,2025-06-03 07:00:00,Washing Machine,Living Room,ON,0.31,0.7959603825480573,0.25,5.0,1.25,Reduce AC usage,Followed,21.4,Not useful
User1,2025-06-03 07:00:00,Heater,Kitchen,ON,0.75,0.36300708078240806,0.27,5.0,1.35,Turn off unused appliances,Followed,31.4,Useful
User1,2025-06-03 08:00:00,AC,Laundry,OFF,0.3,0.0,0.0,7.5,0.0,Use during off-peak,Followed,21.4,Not useful
User1,2025-06-03 08:00:00,Fan,Kitchen,OFF,0.92,0.0,0.0,7.5,0.0,No action,Ignored,28.4,Not useful
User1,2025-06-03 08:00:00,Light,Bedroom,OFF,1.77,0.0,0.0,7.5,0.0,No action,Ignored,22.9,Not useful
User1,2025-06-03 08:00:00,Refrigerator,Living Room,OFF,0.69,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,32.2,Useful
User1,2025-06-03 08:00:00,Washing Machine,Kitchen,OFF,0.81,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,27.9,Not useful
User1,2025-06-03 08:00:00,Heater,Living Room,OFF,1.68,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,31.2,Useful
User1,2025-06-03 09:00:00,AC,Bedroom,OFF,1.54,0.0,0.0,7.5,0.0,Use during off-peak,Followed,27.1,Useful
User1,2025-06-03 09:00:00,Fan,Bedroom,ON,1.32,0.5390319122855214,0.71,7.5,5.32,Turn off unused appliances,Ignored,23.3,Not useful
User1,2025-06-03 09:00:00,Light,Bedroom,OFF,0.1,0.0,0.0,7.5,0.0,Use during off-peak,Followed,20.4,Not useful
User1,2025-06-03 09:00:00,Refrigerator,Laundry,ON,0.86,0.5407551960627957,0.47,7.5,3.52,Use during off-peak,Ignored,27.7,Useful
User1,2025-06-03 09:00:00,Washing Machine,Laundry,ON,1.44,0.4190790665977704,0.6,7.5,4.5,No action,Ignored,27.3,Not useful
User1,2025-06-03 09:00:00,Heater,Living Room,OFF,0.14,0.0,0.0,7.5,0.0,Use during off-peak,Followed,29.5,Useful
User1,2025-06-03 10:00:00,AC,Living Room,OFF,1.52,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,23.1,Not useful
User1,2025-06-03 10:00:00,Fan,Laundry,ON,0.33,0.53009694710813,0.17,7.5,1.28,Reduce AC usage,Followed,23.5,Useful
User1,2025-06-03 10:00:00,Light,Laundry,ON,1.56,0.8510251868646392,1.33,7.5,9.98,Reduce AC usage,Ignored,24.5,Useful
User1,2025-06-03 10:00:00,Refrigerator,Bedroom,OFF,1.04,0.0,0.0,7.5,0.0,Use during off-peak,Followed,30.3,Useful
User1,2025-06-03 10:00:00,Washing Machine,Living Room,OFF,1.51,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,23.0,Not useful
User1,2025-06-03 10:00:00,Heater,Bedroom,OFF,0.41,0.0,0.0,7.5,0.0,Use during off-peak,Followed,28.8,Not useful
User1,2025-06-03 11:00:00,AC,Bedroom,OFF,1.87,0.0,0.0,7.5,0.0,Use during off-peak,Followed,20.8,Useful
User1,2025-06-03 11:00:00,Fan,Living Room,ON,0.98,0.532685623552279,0.52,7.5,3.9,No action,Followed,26.5,Not useful
User1,2025-06-03 11:00:00,Light,Bedroom,OFF,1.3,0.0,0.0,7.5,0.0,Turn off unused appliances,Followed,33.6,Useful
User1,2025-06-03 11:00:00,Refrigerator,Bedroom,OFF,0.11,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,23.4,Not useful
User1,2025-06-03 11:00:00,Washing Machine,Laundry,ON,1.0,0.9419672935658423,0.94,7.5,7.05,Reduce AC usage,Ignored,24.2,Not useful
User1,2025-06-03 11:00:00,Heater,Living Room,ON,0.62,0.4567898898216642,0.28,7.5,2.1,Turn off unused appliances,Ignored,34.6,Not useful
User1,2025-06-03 12:00:00,AC,Living Room,ON,0.61,0.883592077214516,0.54,7.5,4.05,Reduce AC usage,Followed,32.8,Useful
User1,2025-06-03 12:00:00,Fan,Laundry,OFF,1.17,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,24.7,Useful
User1,2025-06-03 12:00:00,Light,Kitchen,ON,1.49,0.427588231983539,0.64,7.5,4.8,Use during off-peak,Ignored,21.9,Not useful
User1,2025-06-03 12:00:00,Refrigerator,Kitchen,ON,1.6,0.8709012814916296,1.39,7.5,10.42,Turn off unused appliances,Followed,27.4,Useful
User1,2025-06-03 12:00:00,Washing Machine,Living Room,ON,0.46,0.7938667956633361,0.37,7.5,2.77,Reduce AC usage,Followed,24.6,Useful
User1,2025-06-03 12:00:00,Heater,Laundry,OFF,0.45,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,30.8,Useful
User1,2025-06-03 13:00:00,AC,Living Room,ON,1.14,0.7628155791827819,0.87,7.5,6.53,No action,Followed,23.4,Not useful
User1,2025-06-03 13:00:00,Fan,Living Room,ON,1.14,0.8437749913400138,0.96,7.5,7.2,Turn off unused appliances,Ignored,23.4,Not useful
User1,2025-06-03 13:00:00,Light,Bedroom,ON,1.36,0.35571972064132695,0.48,7.5,3.6,Reduce AC usage,Ignored,21.5,Not useful
User1,2025-06-03 13:00:00,Refrigerator,Laundry,ON,0.65,0.8119627845218323,0.53,7.5,3.98,Use during off-peak,Ignored,21.7,Useful
User1,2025-06-03 13:00:00,Washing Machine,Living Room,OFF,1.61,0.0,0.0,7.5,0.0,Reduce AC usage,Ignored,25.1,Useful
User1,2025-06-03 13:00:00,Heater,Laundry,ON,1.53,0.8188187634018333,1.25,7.5,9.38,Use during off-peak,Ignored,21.9,Useful
User1,2025-06-03 14:00:00,AC,Living Room,ON,1.9,0.4416200084917035,0.84,7.5,6.3,No action,Ignored,31.3,Useful
User1,2025-06-03 14:00:00,Fan,Kitchen,ON,0.75,0.3206139325942734,0.24,7.5,1.8,No action,Followed,25.9,Useful
User1,2025-06-03 14:00:00,Light,Living Room,ON,0.86,0.588772614423762,0.51,7.5,3.83,Use during off-peak,Followed,26.6,Useful
User1,2025-06-03 14:00:00,Refrigerator,Laundry,ON,0.78,0.32052707832569977,0.25,7.5,1.88,Reduce AC usage,Ignored,24.1,Not useful
User1,2025-06-03 14:00:00,Washing Machine,Kitchen,OFF,0.47,0.0,0.0,7.5,0.0,Turn off unused appliances,Ignored,27.8,Not useful
User1,2025-06-03 14:00:00,Heater,Laundry,ON,1.27,0.3745257350621466,0.48,7.5,3.6,Reduce AC usage,Followed,33.5,Useful
User1,2025-06-03 15:00:00,AC,Laundry,ON,0.16,0.6985844720267635,0.11,7.5,0.82,No action,Followed,31.0,Not useful
